Microsoft-Windows-Fax-Service/Fax , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-servicefax
Microsoft-Windows-Fax-Service/Fax/ArchiveFaxes , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-fax-archivefaxes
Microsoft-Windows-Fax-Service/Fax/ArchiveFolderName , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-fax-archivefoldername
Microsoft-Windows-Fax-Service/Fax/IncomingFaxesArePublic , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-fax-incomingfaxesarepublic
Microsoft-Windows-Fax-Service/FaxUnattend , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend
Microsoft-Windows-Fax-Service/FaxUnattend/Csid , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-csid
Microsoft-Windows-Fax-Service/FaxUnattend/FaxPrinterIsShared , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-faxprinterisshared
Microsoft-Windows-Fax-Service/FaxUnattend/ReceiveFaxes , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-receivefaxes
Microsoft-Windows-Fax-Service/FaxUnattend/Rings , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-rings
Microsoft-Windows-Fax-Service/FaxUnattend/RouteFolderName , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-routefoldername
Microsoft-Windows-Fax-Service/FaxUnattend/RoutePrinterName , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-routeprintername
Microsoft-Windows-Fax-Service/FaxUnattend/RouteToFolder , https://msdn.microsoft.com/en-us/windows/hardware/commercialize/customize/desktop/unattend/microsoft-windows-fax-service-faxunattend-routetofolder
